gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
-0.9754520769450177,2.2844130638651183,1.0313759080646898,-0.6526623241304862,-0.4656833638455588,0.32957344260907845,-0.860523365976793,0.1746183255481577,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,-0.9054260629589242,-1.0743742400258514,-1.0797950064317838,-0.8317737945451723,0.8333283207869295,0.4025282120459421,0.14078492368808804,-0.3607700080633878
1.0251656884383933,2.2844130638651183,-0.9695785912591609,-0.6526623241304862,0.5170222002617683,0.32957344260907845,1.1620834942289857,-1.1823467036081465,1.580942403121498,-0.7338280111665758,-0.7221281597646181,0.3519489527449405,-1.0743742400258514,0.2355704132950638,-0.8317737945451723,0.8333283207869295,0.4025282120459421,0.17236038597283926,0.3408362030108473
-0.9754520769450177,2.2844130638651183,-0.9695785912591609,-0.6526623241304862,-0.015276646963033904,0.32957344260907845,-0.860523365976793,1.5315833547044617,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,1.6093239684488052,1.5522365077743856,1.5509358330219114,0.3729083541611262,-1.2000072181102386,-0.534210303718964,-1.4978153822468916,-0.7527582864115646
1.0251656884383933,-0.43774920386247823,1.0313759080646898,-0.6526623241304862,0.3122918744060751,0.32957344260907845,1.1620834942289857,0.1746183255481577,1.580942403121498,-0.7338280111665758,1.3847957408639984,-0.9054260629589242,0.2389311338742672,0.2355704132950638,0.3729083541611262,-1.2000072181102386,-1.4709488194838702,1.3589330213050659,0.8561369542444972
1.0251656884383933,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,0.5989143306040455,-3.034225064020537,-0.860523365976793,-1.1823467036081465,1.580942403121498,-0.7338280111665758,1.3847957408639984,0.3519489527449405,-1.0743742400258514,-1.0797950064317838,1.5775905028674246,-1.2000072181102386,1.3392667278108483,-0.7632704175174179,-0.18378865923474816
1.0251656884383933,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,0.1485076137215206,-3.034225064020537,-0.860523365976793,-1.1823467036081465,1.580942403121498,1.36271712824138,1.3847957408639984,0.3519489527449405,-1.0743742400258514,0.2355704132950638,1.5775905028674246,0.8333283207869295,1.3392667278108483,-0.3910123358445623,-0.17229923334325095
1.0251656884383933,-0.43774920386247823,1.0313759080646898,1.5321858839213018,1.4997277643690954,0.32957344260907845,1.1620834942289857,0.1746183255481577,1.580942403121498,1.36271712824138,1.3847957408639984,0.3519489527449405,0.2389311338742672,-1.0797950064317838,0.3729083541611262,0.8333283207869295,-0.534210303718964,1.3373287576365518,2.184601822948862
1.0251656884383933,-0.43774920386247823,1.0313759080646898,-0.6526623241304862,1.5816198947113727,0.32957344260907845,-0.860523365976793,-1.1823467036081465,-0.6325341125809174,1.36271712824138,1.3847957408639984,0.3519489527449405,0.2389311338742672,0.2355704132950638,1.5775905028674246,0.8333283207869295,-0.534210303718964,0.52633793684926,1.5086037745827905
1.0251656884383933,-0.43774920386247823,1.0313759080646898,-0.6526623241304862,1.5816198947113727,0.32957344260907845,1.1620834942289857,1.5315833547044617,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,1.6093239684488052,1.5522365077743856,1.5509358330219114,1.5775905028674246,0.8333283207869295,-1.4709488194838702,-1.3366143379510567,-0.2567465136457554
-0.9754520769450177,-0.43774920386247823,1.0313759080646898,-0.6526623241304862,0.10756154855038198,-3.034225064020537,-0.860523365976793,-1.1823467036081465,1.580942403121498,-0.7338280111665758,1.3847957408639984,-0.9054260629589242,0.2389311338742672,0.2355704132950638,0.3729083541611262,-1.2000072181102386,-0.534210303718964,-0.38935046940852286,-0.15919686881698583
-0.9754520769450177,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,-1.202712536926054,0.32957344260907845,-0.860523365976793,-1.1823467036081465,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,-0.9054260629589242,-1.0743742400258514,0.2355704132950638,-0.8317737945451723,-1.2000072181102386,1.3392667278108483,-0.33949447632733687,-0.9289000233481334
-0.9754520769450177,2.2844130638651183,1.0313759080646898,-0.6526623241304862,1.6225659598825113,0.32957344260907845,1.1620834942289857,0.1746183255481577,-0.6325341125809174,1.36271712824138,1.3847957408639984,0.3519489527449405,0.2389311338742672,0.2355704132950638,1.5775905028674246,-1.2000072181102386,-0.534210303718964,1.4902204697521892,2.477869418829328
-0.9754520769450177,-0.43774920386247823,1.0313759080646898,1.5321858839213018,1.6225659598825113,0.32957344260907845,1.1620834942289857,-1.1823467036081465,1.580942403121498,1.36271712824138,1.3847957408639984,0.3519489527449405,0.2389311338742672,0.2355704132950638,1.5775905028674246,0.8333283207869295,-0.534210303718964,0.8553874911850873,1.8341964283079881
1.0251656884383933,-0.43774920386247823,1.0313759080646898,1.5321858839213018,1.4587816991979567,0.32957344260907845,1.1620834942289857,-1.1823467036081465,1.580942403121498,1.36271712824138,1.3847957408639984,-0.9054260629589242,0.2389311338742672,-1.0797950064317838,0.3729083541611262,0.8333283207869295,-0.534210303718964,0.2704105056991718,1.269071339794865
1.0251656884383933,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,0.39418400474835236,-3.034225064020537,-0.860523365976793,-1.1823467036081465,1.580942403121498,1.36271712824138,1.3847957408639984,0.3519489527449405,-1.0743742400258514,0.2355704132950638,0.3729083541611262,0.8333283207869295,0.4025282120459421,-0.33617074345525777,0.025318891990500927
-0.9754520769450177,2.2844130638651183,-0.9695785912591609,-0.6526623241304862,-0.4656833638455588,0.32957344260907845,-0.860523365976793,1.5315833547044617,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,1.6093239684488052,1.5522365077743856,1.5509358330219114,0.3729083541611262,-1.2000072181102386,-1.4709488194838702,-1.474549252142338,-0.8226449289015756
1.0251656884383933,2.2844130638651183,-0.9695785912591609,-0.6526623241304862,-0.997982211070361,0.32957344260907845,-0.860523365976793,0.1746183255481577,-0.6325341125809174,-0.7338280111665758,1.3847957408639984,-0.9054260629589242,0.2389311338742672,0.2355704132950638,-0.8317737945451723,0.8333283207869295,0.4025282120459421,0.9052434842662732,-0.6898978697552001
-0.9754520769450177,2.2844130638651183,1.0313759080646898,-0.6526623241304862,-0.9160900807280837,0.32957344260907845,-0.860523365976793,0.1746183255481577,1.580942403121498,-0.7338280111665758,-0.7221281597646181,-0.9054260629589242,-1.0743742400258514,-1.0797950064317838,-0.8317737945451723,-1.2000072181102386,0.4025282120459421,0.34685636175699025,-0.6940959292155549
1.0251656884383933,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,1.5816198947113727,0.32957344260907845,1.1620834942289857,0.1746183255481577,1.580942403121498,1.36271712824138,1.3847957408639984,-0.9054260629589242,0.2389311338742672,0.2355704132950638,1.5775905028674246,0.8333283207869295,-0.534210303718964,1.3921703500258567,2.2060119261966706
1.0251656884383933,2.2844130638651183,-0.9695785912591609,-0.6526623241304862,0.5579682654329069,0.32957344260907845,-0.860523365976793,0.1746183255481577,-0.6325341125809174,1.36271712824138,1.3847957408639984,-0.9054260629589242,0.2389311338742672,-1.0797950064317838,0.3729083541611262,0.8333283207869295,-1.4709488194838702,0.8786536212896409,0.8109746724709967
1.0251656884383933,-0.43774920386247823,1.0313759080646898,1.5321858839213018,-1.202712536926054,0.32957344260907845,-0.860523365976793,0.1746183255481577,-0.6325341125809174,1.36271712824138,-0.7221281597646181,0.3519489527449405,-1.0743742400258514,-1.0797950064317838,-0.8317737945451723,0.8333283207869295,0.4025282120459421,0.5030718067447064,-0.9058327913659735
1.0251656884383933,2.2844130638651183,-0.9695785912591609,-0.6526623241304862,-0.8341979503858065,0.32957344260907845,1.1620834942289857,0.1746183255481577,-0.6325341125809174,1.36271712824138,-0.7221281597646181,-0.9054260629589242,0.2389311338742672,-1.0797950064317838,-0.8317737945451723,0.8333283207869295,0.4025282120459421,0.8786536212896409,-0.5288028617265345
1.0251656884383933,-0.43774920386247823,1.0313759080646898,-0.6526623241304862,-0.2609530379898657,-3.034225064020537,-0.860523365976793,-1.1823467036081465,1.580942403121498,1.36271712824138,1.3847957408639984,-0.9054260629589242,0.2389311338742672,-1.0797950064317838,0.3729083541611262,-1.2000072181102386,-1.4709488194838702,-0.5655083116287133,-0.4863803661271602
-0.9754520769450177,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,-1.202712536926054,0.32957344260907845,-0.860523365976793,-1.1823467036081465,1.580942403121498,-0.7338280111665758,-0.7221281597646181,-0.9054260629589242,-1.0743742400258514,-1.0797950064317838,-0.8317737945451723,0.8333283207869295,1.3392667278108483,-0.48906245557089484,-0.9413837264802409
1.0251656884383933,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,0.6808064609463228,0.32957344260907845,-0.860523365976793,-1.1823467036081465,-0.6325341125809174,-0.7338280111665758,1.3847957408639984,0.3519489527449405,0.2389311338742672,0.2355704132950638,1.5775905028674246,0.8333283207869295,-1.4709488194838702,0.31860463234431835,0.6322478147088411
-0.9754520769450177,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,0.025669418208104724,0.32957344260907845,-0.860523365976793,0.1746183255481577,-0.6325341125809174,1.36271712824138,-0.7221281597646181,0.3519489527449405,-1.0743742400258514,-1.0797950064317838,1.5775905028674246,-1.2000072181102386,-1.4709488194838702,0.5230142039771807,0.15906022837748673
-0.9754520769450177,-0.43774920386247823,1.0313759080646898,-0.6526623241304862,0.39418400474835236,0.32957344260907845,1.1620834942289857,0.1746183255481577,1.580942403121498,-0.7338280111665758,1.3847957408639984,-0.9054260629589242,-1.0743742400258514,0.2355704132950638,-0.8317737945451723,0.8333283207869295,0.4025282120459421,0.9816893403240922,0.7615922361873498
-0.9754520769450177,-0.43774920386247823,1.0313759080646898,1.5321858839213018,-0.05622271213417253,0.32957344260907845,1.1620834942289857,-1.1823467036081465,1.580942403121498,1.36271712824138,-0.7221281597646181,0.3519489527449405,-1.0743742400258514,0.2355704132950638,0.3729083541611262,0.8333283207869295,-1.4709488194838702,0.3451944953209508,0.023573383056985087
-0.9754520769450177,2.2844130638651183,1.0313759080646898,1.5321858839213018,1.4587816991979567,0.32957344260907845,1.1620834942289857,0.1746183255481577,-0.6325341125809174,-0.7338280111665758,1.3847957408639984,0.3519489527449405,0.2389311338742672,0.2355704132950638,0.3729083541611262,0.8333283207869295,-0.534210303718964,1.405465281514173,2.24867746734375
-0.9754520769450177,2.2844130638651183,1.0313759080646898,1.5321858839213018,1.3768895688556795,0.32957344260907845,1.1620834942289857,0.1746183255481577,1.580942403121498,1.36271712824138,1.3847957408639984,0.3519489527449405,0.2389311338742672,0.2355704132950638,0.3729083541611262,0.8333283207869295,0.4025282120459421,1.7079249728733679,2.4618726027803968
-0.9754520769450177,-0.43774920386247823,1.0313759080646898,1.5321858839213018,1.0493210474865704,0.32957344260907845,-0.860523365976793,1.5315833547044617,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,1.6093239684488052,1.5522365077743856,1.5509358330219114,0.3729083541611262,0.8333283207869295,0.4025282120459421,-1.506124714427089,-0.522483677486211
-0.9754520769450177,-0.43774920386247823,1.0313759080646898,1.5321858839213018,0.10756154855038198,0.32957344260907845,-0.860523365976793,1.5315833547044617,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,1.6093239684488052,1.5522365077743856,1.5509358330219114,1.5775905028674246,-1.2000072181102386,1.3392667278108483,-1.4878441836306542,-0.7228857790936719
-0.9754520769450177,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,-1.2846046672683313,0.32957344260907845,-0.860523365976793,1.5315833547044617,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,1.6093239684488052,1.5522365077743856,1.5509358330219114,-0.8317737945451723,-1.2000072181102386,-1.4709488194838702,-1.484520450758575,-1.0035371015432826
1.0251656884383933,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,0.3122918744060751,0.32957344260907845,-0.860523365976793,0.1746183255481577,-0.6325341125809174,1.36271712824138,-0.7221281597646181,-0.9054260629589242,-1.0743742400258514,-1.0797950064317838,-0.8317737945451723,-1.2000072181102386,-0.534210303718964,0.3302376973965949,0.30073368763956376
1.0251656884383933,-0.43774920386247823,1.0313759080646898,-0.6526623241304862,-0.7932518852146678,0.32957344260907845,1.1620834942289857,-1.1823467036081465,1.580942403121498,1.36271712824138,-0.7221281597646181,0.3519489527449405,0.2389311338742672,-1.0797950064317838,-0.8317737945451723,0.8333283207869295,0.4025282120459421,0.37676995760570203,-0.5787597693047559
-0.9754520769450177,-0.43774920386247823,1.0313759080646898,-0.6526623241304862,1.0083749823154318,0.32957344260907845,-0.860523365976793,-1.1823467036081465,1.580942403121498,-0.7338280111665758,-0.7221281597646181,0.3519489527449405,-1.0743742400258514,-1.0797950064317838,-0.8317737945451723,-1.2000072181102386,0.4025282120459421,-0.30459528117050655,0.3890696967053443
1.0251656884383933,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,-1.2846046672683313,0.32957344260907845,-0.860523365976793,0.1746183255481577,-0.6325341125809174,-0.7338280111665758,1.3847957408639984,-0.9054260629589242,-1.0743742400258514,-1.0797950064317838,-0.8317737945451723,-1.2000072181102386,0.4025282120459421,0.34685636175699025,-0.9791883566732249
-0.9754520769450177,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,-1.2846046672683313,0.32957344260907845,-0.860523365976793,-1.1823467036081465,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,-0.9054260629589242,-1.0743742400258514,-1.0797950064317838,-0.8317737945451723,0.8333283207869295,1.3392667278108483,-0.6369685683784132,-0.9922686261496988
1.0251656884383933,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,0.5579682654329069,0.32957344260907845,-0.860523365976793,-1.1823467036081465,-0.6325341125809174,-0.7338280111665758,1.3847957408639984,0.3519489527449405,-1.0743742400258514,-1.0797950064317838,1.5775905028674246,-1.2000072181102386,-0.534210303718964,-0.349465674943574,0.07467923322435636
1.0251656884383933,2.2844130638651183,1.0313759080646898,1.5321858839213018,0.3122918744060751,0.32957344260907845,1.1620834942289857,0.1746183255481577,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,-0.9054260629589242,0.2389311338742672,0.2355704132950638,-0.8317737945451723,0.8333283207869295,-0.534210303718964,0.9866749396322104,0.5962549785987468
-0.9754520769450177,-0.43774920386247823,1.0313759080646898,1.5321858839213018,-0.4656833638455588,0.32957344260907845,1.1620834942289857,-1.1823467036081465,1.580942403121498,1.36271712824138,-0.7221281597646181,0.3519489527449405,0.2389311338742672,-1.0797950064317838,0.3729083541611262,-1.2000072181102386,1.3392667278108483,0.41997848494272977,-0.2943743834404088
1.0251656884383933,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,-1.0798743414126382,0.32957344260907845,-0.860523365976793,0.1746183255481577,1.580942403121498,1.36271712824138,1.3847957408639984,0.3519489527449405,-1.0743742400258514,0.2355704132950638,-0.8317737945451723,0.8333283207869295,-1.4709488194838702,1.1063293230270572,-0.7617067815770576
-0.9754520769450177,-0.43774920386247823,1.0313759080646898,1.5321858839213018,1.090267112657709,0.32957344260907845,1.1620834942289857,0.1746183255481577,1.580942403121498,1.36271712824138,-0.7221281597646181,0.3519489527449405,0.2389311338742672,0.2355704132950638,1.5775905028674246,0.8333283207869295,1.3392667278108483,1.5367527299612957,1.884285906184958
-0.9754520769450177,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,-0.7113597548723906,0.32957344260907845,1.1620834942289857,-1.1823467036081465,-0.6325341125809174,1.36271712824138,-0.7221281597646181,0.3519489527449405,-1.0743742400258514,-1.0797950064317838,-0.8317737945451723,0.8333283207869295,-0.534210303718964,-0.20820702788021367,-0.5972091358805255
1.0251656884383933,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,-0.22000697281872703,0.32957344260907845,1.1620834942289857,0.1746183255481577,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,-0.9054260629589242,0.2389311338742672,0.2355704132950638,-0.8317737945451723,0.8333283207869295,1.3392667278108483,0.9866749396322104,0.19153995157075768
-0.9754520769450177,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,1.5816198947113727,0.32957344260907845,1.1620834942289857,0.1746183255481577,1.580942403121498,1.36271712824138,1.3847957408639984,0.3519489527449405,0.2389311338742672,0.2355704132950638,0.3729083541611262,0.8333283207869295,-1.4709488194838702,1.7095868393094074,2.659534918213731
1.0251656884383933,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,0.5170222002617683,0.32957344260907845,1.1620834942289857,0.1746183255481577,-0.6325341125809174,-0.7338280111665758,1.3847957408639984,-0.9054260629589242,-1.0743742400258514,0.2355704132950638,-0.8317737945451723,0.8333283207869295,-0.534210303718964,0.8121789638480595,0.8400517579964009
-0.9754520769450177,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,-1.1617664717549154,0.32957344260907845,-0.860523365976793,1.5315833547044617,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,1.6093239684488052,1.5522365077743856,1.5509358330219114,-0.8317737945451723,-1.2000072181102386,1.3392667278108483,-1.4679017863981798,-0.9801826339138353
1.0251656884383933,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,-1.2846046672683313,0.32957344260907845,-0.860523365976793,1.5315833547044617,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,1.6093239684488052,1.5522365077743856,1.5509358330219114,-0.8317737945451723,0.8333283207869295,1.3392667278108483,-1.5044628479910496,-1.0038022421407786
-0.9754520769450177,-0.43774920386247823,1.0313759080646898,1.5321858839213018,0.5989143306040455,0.32957344260907845,1.1620834942289857,0.1746183255481577,-0.6325341125809174,1.36271712824138,-0.7221281597646181,-0.9054260629589242,0.2389311338742672,0.2355704132950638,-0.8317737945451723,0.8333283207869295,0.4025282120459421,1.1462141174920055,1.0861906126719372
-0.9754520769450177,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,0.06661548337924335,0.32957344260907845,-0.860523365976793,-1.1823467036081465,-0.6325341125809174,1.36271712824138,-0.7221281597646181,-0.9054260629589242,-1.0743742400258514,-1.0797950064317838,-0.8317737945451723,0.8333283207869295,0.4025282120459421,-0.5006955206231717,-0.2461187946961205
1.0251656884383933,-0.43774920386247823,1.0313759080646898,1.5321858839213018,-0.5885215593589747,0.32957344260907845,-0.860523365976793,-1.1823467036081465,-0.6325341125809174,-0.7338280111665758,1.3847957408639984,0.3519489527449405,-1.0743742400258514,-1.0797950064317838,0.3729083541611262,0.8333283207869295,-0.534210303718964,-0.34780380850753456,-0.589520058553139
1.0251656884383933,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,-0.997982211070361,0.32957344260907845,-0.860523365976793,-1.1823467036081465,1.580942403121498,-0.7338280111665758,-0.7221281597646181,0.3519489527449405,-1.0743742400258514,-1.0797950064317838,0.3729083541611262,-1.2000072181102386,-1.4709488194838702,-0.3527894078156531,-0.8146023307775275
-0.9754520769450177,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,-1.0389282762414995,-3.034225064020537,-0.860523365976793,-1.1823467036081465,-0.6325341125809174,-0.7338280111665758,1.3847957408639984,0.3519489527449405,-1.0743742400258514,-1.0797950064317838,0.3729083541611262,0.8333283207869295,-0.534210303718964,-0.975989321330478,-0.9021871081504024
-0.9754520769450177,-0.43774920386247823,1.0313759080646898,1.5321858839213018,-1.1208204065837768,0.32957344260907845,1.1620834942289857,0.1746183255481577,1.580942403121498,-0.7338280111665758,1.3847957408639984,-0.9054260629589242,-1.0743742400258514,-1.0797950064317838,-0.8317737945451723,0.8333283207869295,0.4025282120459421,0.6526397859882644,-0.8119509248025666
1.0251656884383933,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,0.2713458092349365,0.32957344260907845,-0.860523365976793,-1.1823467036081465,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,0.3519489527449405,-1.0743742400258514,0.2355704132950638,0.3729083541611262,-1.2000072181102386,0.4025282120459421,-0.18494089777566036,-0.03623791672817437
-0.9754520769450177,-0.43774920386247823,1.0313759080646898,1.5321858839213018,-0.13811484247644978,0.32957344260907845,-0.860523365976793,1.5315833547044617,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,1.6093239684488052,1.5522365077743856,1.5509358330219114,-0.8317737945451723,0.8333283207869295,1.3392667278108483,-1.4695636528342193,-0.7230846345417941
1.0251656884383933,-0.43774920386247823,1.0313759080646898,-0.6526623241304862,-1.2846046672683313,0.32957344260907845,-0.860523365976793,-1.1823467036081465,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,-0.9054260629589242,0.2389311338742672,-1.0797950064317838,-0.8317737945451723,-1.2000072181102386,1.3392667278108483,-0.3212139455309019,-0.9880705666893441
-0.9754520769450177,-0.43774920386247823,-0.9695785912591609,1.5321858839213018,-0.05622271213417253,-3.034225064020537,-0.860523365976793,-1.1823467036081465,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,-0.9054260629589242,-1.0743742400258514,-1.0797950064317838,-0.8317737945451723,-1.2000072181102386,-0.534210303718964,-1.32498127289878,-0.6637152357524613
-0.9754520769450177,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,-1.2436586020971927,-3.034225064020537,-0.860523365976793,-1.1823467036081465,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,-0.9054260629589242,-1.0743742400258514,-1.0797950064317838,-0.8317737945451723,-1.2000072181102386,1.3392667278108483,-1.3482474030033336,-0.9954724083694433
-0.9754520769450177,-0.43774920386247823,1.0313759080646898,-0.6526623241304862,1.2540513733422636,0.32957344260907845,-0.860523365976793,-1.1823467036081465,1.580942403121498,1.36271712824138,-0.7221281597646181,0.3519489527449405,0.2389311338742672,-1.0797950064317838,0.3729083541611262,-1.2000072181102386,-0.534210303718964,0.19728838251343225,0.9534656485753533
-0.9754520769450177,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,-0.5066294290166974,0.32957344260907845,-0.860523365976793,0.1746183255481577,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,-0.9054260629589242,0.2389311338742672,-1.0797950064317838,-0.8317737945451723,-1.2000072181102386,0.4025282120459421,0.46318701227975756,-0.2871713972084317
1.0251656884383933,-0.43774920386247823,1.0313759080646898,-0.6526623241304862,1.5816198947113727,0.32957344260907845,1.1620834942289857,-1.1823467036081465,-0.6325341125809174,1.36271712824138,1.3847957408639984,0.3519489527449405,0.2389311338742672,0.2355704132950638,1.5775905028674246,0.8333283207869295,-0.534210303718964,0.6127549915233155,1.5923219182421806
1.0251656884383933,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,1.3768895688556795,0.32957344260907845,-0.860523365976793,-1.1823467036081465,1.580942403121498,1.36271712824138,1.3847957408639984,-0.9054260629589242,-1.0743742400258514,-1.0797950064317838,1.5775905028674246,0.8333283207869295,-1.4709488194838702,-0.12345183964219758,0.7628516540254563
-0.9754520769450177,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,-0.997982211070361,0.32957344260907845,-0.860523365976793,-1.1823467036081465,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,-0.9054260629589242,-1.0743742400258514,-1.0797950064317838,-0.8317737945451723,0.8333283207869295,1.3392667278108483,-0.6552490991748482,-0.8187341050885082
1.0251656884383933,-0.43774920386247823,-0.9695785912591609,-0.6526623241304862,-1.2436586020971927,0.32957344260907845,1.1620834942289857,0.1746183255481577,-0.6325341125809174,-0.7338280111665758,-0.7221281597646181,-0.9054260629589242,0.2389311338742672,0.2355704132950638,-0.8317737945451723,0.8333283207869295,0.4025282120459421,1.034869066277357,-0.9352192075884568
